id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,transcript
address, though. It might be a valid
address, so don't use it. Um, it's just
a test address as far as I'm concerned.
And then his number is 12. No, we've
done 12. So 10 and he lives in block
A and his WhatsApp number is pretty much
anything. This is not a valid WhatsApp
number. And we can submit that form
submitted and we can check whether that
information has been added appropriately
to our spreadsheet and it has.
Excellent.
So our workflow is now operational.
Okay. So let's create a new workflow and
let's call our workflow WhatsApp panic
app. In fact, let's call it panic app
notification. You can see we've got
panic app registration that we created
in the previous section of this course
where a user registers to use the
WhatsApp panic app. So in this part of
the course, we're going to be handling
the notification functionality where the
user feels threatened perhaps perhaps
there's a burglary underway and the user
needs armed response. The user can use
WhatsApp, send a message to a designated
WhatsApp number. Then the workflow will
subsequently check the relevant
spreadsheet. The spreadsheet that we
created in the last section of this
course will look for that user's
details. And if the functionality in
this notification workflow finds the
relevant row based on the user's
WhatsApp number, which uniquely
identifies the user, that means the user
has registered and the user's address is
part of the user's registration details.
So that information is then sent via
email to a person who's on duty. So
somebody will be monitoring their emails
to uh monitor the relevant panic
notifications that come through on
email. And within that email will be the
user's details. The person on duty can
then dispatch armed response to that
user's residence. So perhaps if a
burglary is underway, the uh responders
can appropriately these trained
responders can appropriately handle the
situation. Okay. So, let's create the
workflow. So, I'm going to hit this
button to do so. Create workflow. And
let's call this one
panic app notification
like this.
Great. So, we've created our workflow
and now what we want to do is add the
relevant trigger. Remember, each
workflow starts with a trigger node. So,
we're going to add the relevant WhatsApp
trigger because what the user is going
to do is send a message. And this should
only be like one character. It doesn't
have to be an actual message because
that might take too long for the user to
write, especially if the user's
panicked. So, the user might just send
the number one to the designated
WhatsApp number and then the workflow
can extract the user's WhatsApp number,
which will subsequently be used to look
up the user's details on the relevant
spreadsheet. So let's add the trigger
node. Let's So as per usual, the
relevant panel shoots out from the right
side of the screen and we can look up
the relevant WhatsApp trigger. So let's
type WhatsApp. Okay, WhatsApp business
cloud is the one we want. So let's click
WhatsApp business cloud and then we want
a particular option here and it will be
the
on messages.
So let's select on messages here. Great.
Excellent. And you can see I've actually
already created credentials
uh for WhatsApp. But we want to create
uh the credentials. We want to go
through the process of creating the
credentials step by step. So we're not
going to use this one. So let's create
credentials. And now as per usual, this
is the most arduous part of creating the
workflow. These workflows are quite easy
to create, but I do find uh creating the
relevant credentials somewhat fiddly.
Fiddly is the word. somewhat fiddly at
times. So anyway, so let's select the
create new credential option here.
Great. And you got the client ID and
client secret. So let's move on to the
next step. I'm going to go to my Safari
browser here. And then we need to
navigate to a particular
Facebook URL. So let's type Facebook
business here, business meta. And this
is the one we want. So it's
business.fas.com.
This is the actual one we want. And we
can log in now with our Facebook
account. Whatever your Facebook account
is, log in with that. And then you must
create a business portfolio. And you can
do that like this. See this option here,
Gavinon Digital, and then create
business portfolio. So this is the first
step. Create business portfolio. Okay.
Business. So, we need to give our
business portfolio a valid name. So, I'm
just going to go my
new
business
like that. First name Gavin, surname
Lon,
and put in whatever email address you
want to associate with this business
portfolio. So,
like that. And then hit the create
button.
And it's creating the new business
portfolio.
Excellent. Okay. My new business. G.
Okay. Gavlon digital Facebook. Great.
And then go next here. Just follow
through with the instructions.
Let's go next. Okay. And then hit the
confirm button here.
Excellent.
Okay, let's go to our business
portfolio. So, my new business and let's
click visit settings like this.
Brilliant. Okay.
And then we want to go to apps in the
left pane here like that. Click on apps.
And we don't have any apps associated
with our business portfolio. So, we
click add here to add an app.
We create
client app like that. So create an app
and
give our app a name. So I'm going to
call this my new app and it's already by
default selected the relevant email
address for me and then click next like
this. And then we have to select a use
case. And I'm going to select connect
with customers through WhatsApp. And
then press next like this. And we want
this portfolio. You can see I've created
a few portfolios here, but we want my
new business, the latest uh business
portfolio that I've created. Then I'm
going to select next like this. Okay.
And then
okay. And then let's click the next
button here.
Excellent.
Okay. Now, let's click go back to
dashboard here.
Okay. Excellent. And then it's asking me
to authenticate here.
So, I'm authenticating to go back to the
dashboard for my app, my new app.
Okay, brilliant. And now we can actually
go to app settings here. Go to basic.
Okay. And we have our app ID, which is
in fact our client ID. So we're going to
copy that there and paste it into client
ID in N810 in the relevant dialogue
here. And this is going to be called
WhatsApp Oorth account five. And the
five of course means it's just because
I've created uh several other accounts
four to be exact before creating this
account. And then get our client secret.
We can go show secret here. And then we
can just copy this client secret or it's
called an app secret in in uh through
the Facebook interface. It's there's a
client secret here. And we've copied
that in there. And then we can just
click save like this. Credentials
successfully created inside your
personal space. And that's what we want
to see. And that's brilliant.
Great. And we can actually just click on
the X and go out of this. Now we've got
our WhatsApp Oorth account 5. So we're
using OOTH Oorth 2 protocol to log to
Facebook and of course Facebook and of
course we're going to use WhatsApp
through Facebook through the app that
we've just created within our business
portfolio.
So now if we go to use cases here
in the left pane click on use cases
and then customize here.
Okay. Then go to quick start here. Click
quick start here. Click continue here.
Excellent. And then we can click the
start using the API button here.
And yes, it's a bit of an arduous
process, but we have eventually got
there. And you can see here
we've got a WhatsApp number that has
been created for us here. We've got a
phone number ID and a test WhatsApp
number that will be the receiver of our
WhatsApp message. So, we're the
panicker. We're going to press one, send
it to this WhatsApp number, and that
will kick off our workflow and send the
relevant email to the person on duty.
So, here we go. We got the test number
at that WhatsApp number. Brilliant. What
I'm going to do is I'm going to generate
an access token which means we can send
a test message to a designated WhatsApp
number. So I'm going to do that.
Generate a workflow.
I have to authenticate here.
Okay. I'm just going to select that and
continue. Sick the top option here and
select continue.
Okay. Save that.
Got it.
Okay. So, it's generated an access token
and I need to select the two option
here. I need to manage the phone number
list. So, I'm going to create I'm going
to create a WhatsApp number that I want
to send a test message to. So,
this will actually be the user. In this
case, I'm only sending this test message
just for testing purposes and then it'll
be easy for us to um we'll have that
test number within our messages through
WhatsApp and we can test our workflow
through that. Okay. So, I'm going to put
in my WhatsApp number here and that's
this is actually a valid WhatsApp
number. So, I'm going about to send a
test message to my WhatsApp number.
Okay. And I'm going to press the next
button here.
It's actually sending me a verification
code now to my WhatsApp number. I'm
going to insert a verification code now
that it's just sent me via WhatsApp. And
then I'm going to switch to the desktop
version of WhatsApp to test our
workflow. But we could of course test it
through WhatsApp here um through my
actual phone. But I'm going to just for
convenience I'm going to use my the
desktop version of WhatsApp for that
purpose. So hit the next button here.
Okay, great. So, we've now set that up
and I'm going to send a message. It
should send a test message that you can
see within this uh section of the web
page. It's detailed here in the curl
command here. And you can actually run
it in Postman if you like. But I'm going
to just send a message from here to my
WhatsApp
number. Okay. Press send message.
Okay, great. And there it is. Look at
that.
Hello world. So, we've got
Hello World. Welcome and
congratulations. This message
demonstrates your ability to send a
WhatsApp message notification from the
cloud API hosted by Meta. Thank you for
taking the time to test with us. Great.
So, now we can test our application.
We're in a position where we can
actually send a message to our workflow.
Great. So in fact, we can execute this
step here. So through N8. So let's go
back to the canvas. We've only got one
node. It's our trigger node, WhatsApp
trigger. We've wired it up to our
business portfolio, an app within our
business portfolio, which has provided
us with a test number. Okay. So let's go
into this trigger node here. And you can
see we've wired up the credentials.
WhatsApp Oorth account 5 successfully.
And now let's execute the step. So now
we're going to see that it's listening.
I'm just going to send the letter one.
So this is simulating a user panicking
from their phone. So they got their
phone here and they panicking. I could
do it from my phone, but I'm going to do
it on my desktop. So I could do it from
my phone to that test address there, but
I'm going to do it from my desktop. So,
I've entered in one, the character one,
and I'm going to send that through to
this WhatsApp number. So, let's press
the send button here.
Great. So, we've in fact got the users
details here. We've got the number that
uniquely identifies the user on the
spreadsheet. We've got the user's
WhatsApp number here, WA_ID.
And we can use that for the subsequent
step in our workflow, which will look up
the user. And that's my WhatsApp number
on the relevant spreadsheet. So let's
pin that data here so we don't have to
run another test through WhatsApp to
execute the next step in the workflow.
And we're going to move on to the next
step in the workflow now. So I'm going
to pin that data there.
Great. So let's go back to canvas now.
And the next step is we want to add a
Google sheet. So let's type in Google
sheet. So I want a Google sheet action
node here. Google sheets. Sorry. And we
go there and we want to get a row in
this. So get row in brackets s in sheet.
And we want to select this option here.
And we've actually already got an
account set up. Google Sheets account 3.
But we need to enable a specific API for
this to work. Google Cloud Console
console.cloud.google.com.
So let's click on this link here.
and we're on the current NAT panic app
project. This was the last app that we
created in the previous section of this
course. Let's go to this menu option
here and then API and services library.
So let's search for Google
Sheets
API.
Okay, this is the one we want. Let's
select that.
Okay. Read and write read and write
Google Sheets data manage. Try this API.
So, we've actually already enabled it.
That's what I wanted to check. Great.
So, we've got the credentials now to
read the relevant spreadsheet. And I'm
going to actually navigate to that
spreadsheet now
that we're going to read because we're
going to need its ID to wire it up. So
let's go to
sheets here.
Okay, it was panic app registration
here.
Excellent. You can see Gavin Lon and Bob
Jones have been added to this
spreadsheet. We registered those users.
This could now have, say, for example,
50 users. But when I panic, it's going
to have my WhatsApp number associated
uh with the message that I sent through
to the relevant test
WhatsApp number. And then this part in
the flow is going to
filter
the rows within the spreadsheet based on
the WhatsApp number that we're going to
extract from the previous node. That is
the WhatsApp trigger node. And that's
going to go through and it's going to
select the details. So the user's first
name, last name, address one, address
two, and then we're going to send that
via email in the next step to a Gmail
address that the person on duty can then
receive that panic notification and
dispatch armed response to the relevant
address. Okay, so we're on to the next
step here and which is going to be
reading Gavin Lon's
details from this spreadsheet because
based on the WhatsApp number that is
associated with the message sent
through. So it's Gavin Lon panicking.
Somebody's burglaring Gavin Lon's house,
burglarizing Gavin Lon's house and Gavin
Lon sends a one to the relevant WhatsApp
number and that engages with our
workflow. It then looks up Gavin Lon's
details on this spreadsheet based on the
relevant WhatsApp number and then the
subsequent step which we'll create in a
bit will send an email notification to
the person on duty and then the person
on duty can then dispatch on response to
Gavin Lon's address. So we're back in
N8N and we actually we need
to so we we've set it to get row rows
that's correct the operation sheet
within document that's all correct and
then from list so we don't want to do it
from list we're going to select from
we're going to select by ID for the
document field here and this is the data
that we want
so it's just before forward slashedit
so this is the ID the of the Google
spreadsheet that we want. So, copy that
to your clipboard. Then paste it into
this field here.
Excellent.
And then we can test whether it's able
to read that document associated with
this ID by selecting
in the sheet field from list the sheet
that we want. It should have present us
with sheet one and it has. And let's
select sheet one.
Great. And now we want to filter
we want to filter the row because it's a
get row operation and we want to filter
it on the WhatsApp number. So this
column
is we're going to select the relevant
column here and it's WhatsApp number.
You can see it's extracting the heading
headings from the relevant spreadsheet.
So let's select WhatsApp number here and
then we set this to expression and then
we're going to drag the WA
ID JSON field onto this value text field
here like that because that will be the
WhatsApp number associated with the
message that the user sends
which denotes the user panicking the
user requesting armed response. Great.
So now our workflow has the user's
WhatsApp number. Excellent.
So we could actually execute this step
from here. Let's click the execute step
button. And it should read the relevant
row. And there it is. Gavin Lon's
details, his address, name, surname, and
WhatsApp number. And it's worked. This
step has worked. and it's presented the
output within the right panel of the
relevant step here. Okay, perfect. So
let's go back to canvas and we want to
and we now want to perform the next
step. So there is actually another
reading of a spreadsheet and this is the
spreadsheet we want in this particular
case.
Okay. Okay. And you can see here we've
I've actually associated an email
address with each of the address two
fields. So each address two could have a
different email address which is
associated with the person on duty. So
each block may have a different person
on duty monitoring the emails for panic
notifications.
So block A, block B, block C, block D
here. And you can see Gavinon lives at
block B.
And I've actually just used the one
email address for all of the blocks, but
in the real world, you'd want to have
four separate email addresses which
relate to whoever is on duty. So
there'll be different people on duty for
each of these blocks monitoring the
notification emails coming through. We
want to add another one of these nodes
because we want to look up who's on duty
um for Gavin Lon's block in this
particular case. So let's go there and
we can go get and we can go Google
Sheets and then we want get rows get row
or rows. We'll use the same Google
Sheets account because we want to
perform the same thing but we want to do
it on a different Google spreadsheet in
this case. So let's click from the
document field. Let's click by ID. Let's
select the ID for data for this
particular
spreadsheet and we'll look up which
block that person lives in. So it will
be block B in this particular case. You
can see that here. Gavinon lives in
block B of the informal settlement. And
then we can select sheet one from the
relevant dropdown. And then we can add a
filter.
And this time we're going to be
filtering on the block name.
So select block name in the column. And
then we can drag the relevant field
which is address two for the values. So
it's going to filter that spreadsheet on
value. So it will filter the rows by
block name here and extract the email
address of the person who's on duty for
that particular block. Okay. Great. And
that's how you do that there. And now if
we execute this step.
Okay, brilliant. So it's got block B and
it's got the relevant email address
associated with block B. So that in the
next step, we can send an email so they
will receive the panic notification.
Okay. So let's move on to the next step.
Let's go back to canvas and let's add
the new node. So let's press the plus
icon there. And now we want Gmail.
So let's select Gmail and we want send
message here. Okay. So we've added the
send a message node here, the Gmail send
a message node. And we want to make sure
that we have relevant credentials set
up. So I'm going to use the same project
for this, but you can create a new
project by going new project and going
through the steps that we went through
earlier on in the course. just reference
those steps just to remind yourself how
to do that if you want to create a new
project for this. I'm going to select
the same project that we've been working
with here within Google Cloud. And the
next step I want to go to library and I
want to enable a particular API and
that's the Gmail
API here. So let's find Gmail API.
Select the relevant result and then hit
the enable button. So, we're enabling
the Gmail API because we want to send an
email from our workflow. So, we're going
to send the relevant panic details to
the person on duty for a particular
block, Gavin Lon's block in this
particular case. Okay. So, let's go to
credentials
and I'm just going to create a new Oorth
client ID here and secrets. So, to do
that, we can go create credentials here
and let's go Oorth client ID like that.
application type is
web application.
Okay, web client 2. Fine. And then we
have to add the relevant redirect URLs.
So go there and then we go back to N8N.
So let's go create new credential here.
And you can see here we've got this
field oorthth to redirect URL. We need
to provide that to Google Cloud here
within this setting here to set up this
new client ID. And then we can just hit
create like that. And now we can copy
the relevant details. So I'm going to
copy. We can actually press this button
here. Copy client ID. Let's go back to
NA10. Paste that in the client ID field
there. And we can do the same with the
client secret. Copy that there. and then
paste it to client secret field here.
And then we want to sign in with Google.
So let's do that. And this is so that we
can consent through the consent screen.
And let's select all here. So you can go
through these if you would like to see
all the relevant scopes. So this is just
whatever privileges you have are
consenting to here that NA10 can have um
regarding your Gmail account. So we want
NA10 to be able to send an email to a
particular email address. And let's hit
continue.
Great. Connection successful.
Excellent. So we are now ready to use
the these credentials. It's Gmail
account 4 because obviously I've created
credentials while I was preparing for
this course. So that's why there's a
four appended to it. And let's go out of
this. We're now set up with the Gmail
account for and we can send an email. So
here you can see that we've got various
options. We can actually select from all
the nodes in our workflow and we
actually want the results from the
WhatsApp trigger node here.
Um,
sorry. We actually want the result not
from the WhatsApp trigger node. We want
the result from the get rows in sheet
one
step here.
Okay. And we want to drag. So we want to
send this to the person who's on duty
for block B. So Gavin Lon lives at block
B. Gavin Lon is panicking because
someone's burglarizing his house. So he
wants armed response sent to his
address. So we want this email address
and that's the address associated with
the person on duty who's going to
receive the panic notification. So let's
drag the email to the two field here.
So that's the email address we want to
send this
email to and the subject will be panic.
So the person on duty will see panic and
we'll be able to respond. So the the
email will come through and in real time
the the person on duty can open that
email and read all the relevant details
about Gavin lawon and where to dispatch
armed response to because the part of
those details sent in the email will be
the user's
address physical address. Okay. And now
this is the most important part the
message. So we're going to have to get
data from the previous node in the
workflow. So it would be this node here
which contains all of Gavin's details.
So we can go first name like this. So we
need to set this to expression so we can
include variable data because it might
not necessarily be Gavin lawn panicking.
It could be Bob Jones. It could be
Sarah. It could be whoever. So we got
first name and let's drag first name
field here.
And then we want to include a new line
here. And we go last name.
And
let's include the last name field here.
Okay. And then we want address one.
Let's drag address one. So that's the
that's Gavin's in this particular case.
That's Gavin's house number.
Okay. Okay. And then we want to include
address two
like this. And we're going to drag and
drop address two, which is block B here.
So the responder will know which address
to go to to respond to the relevant
request for armed response.
Okay. And that and we want email type.
Let's just make it text here. So we're
sending an email that has a subject of
panic. We're sending it to the person on
duty for the relevant block, which is
block B. And we've managed to get that
data from through the execution of this
step here, which looks up who is on duty
for the relevant block, in this case,
block B. And then we we've got the
person on duties email address here. And
that's
where we're sending this particular
notification. So let's see if this panic
goes through to the relevant
person on duty for block B. Okay, let's
execute the step.
Okay, node executed successfully.
Okay, and let's actually go to my the
relevant email address here and check
whether that's come through. There it
is. Panic. And it's got all the relevant
details. Gavin lawn, address 12, block
B. And we could have sent through the
WhatsApp number in case the user in case
the personal duty or the responder needs
to phone the user who has put forward
the panic notification.
Okay, I'm going to unpin the data from
this first step here and we're going to
put that live by hitting this inactive
button here. And now our workflow is in
fact active.
So, we can now test out the entire
workflow here. So, I can actually do
that through my desktop version of
WhatsApp here. You could use your phone
to do this. As long as you're sending it
to the appropriate
test number, it will work. So, I'm going
to send a one, meaning I'm panicking. Or
it could be any character because we're
we're picking up this is this number is
designated as the number for to receive
panic notifications. So then it goes to
the next step and through the next step
we are able to extract the user's
WhatsApp number identify the user on the
relevant registration spreadsheet and
then we can extract the user's details
from that spreadsheet the address and
then those details can be sent to the
person who's on duty and then the person
on duty can dispatch the relevant
responder to the relevant address. So
let's send that one through.
Okay. and see what happens.
So, we've sent that through.
Okay. And let's check our emails. And
there it is. Panic. It's come through.
And we can check that Gavinon has
panicked. Okay. Perfect. So, our
workflow is working. Excellent. Right.
So, in this example, we are going to
automate the scheduling of first round
interviews for a job advertising for a
senior C developer. So how this works is
the applicant CV or resume is put into a
designated Google Drive folder. Our
workflow loops through each of the CVs,
so each of the PDF files. A summary of
the most important points are extracted
from the CV and sent via an email to the
person managing the interview process.
Based on the summary of the applicant
CV, the person managing the interview
process has two buttons available within
the relevant email. one labeled approve
and the other labeled decline. If the
person managing the interview process
clicks the approve button, an AI agent
schedules a one-hour in-person interview
with the relevant applicant the
following week at the earliest available
slot on the manager's Google calendar.
If the manager presses the decline
button, the applicant is not considered
for the position and doesn't get the
opportunity to be interviewed. So then
the workflow moves on to process the
next applicant's CV or resume, the next
CV within the designated Google Drive.
So this example deals with the concept
of a human in the loop. This basically
means that a human's discretion is
required at a point in the workflow
where at this point the workflow pauses
and waits for a specific action to be
performed by a human. In this case, the
workflow pauses and waits until the
manager of the interview process either
approves an application for an interview
or declines the applicant as a prospect
to fulfill the senior car position. So
the most important aspect of this
workflow is the concept of a human in
the loop. So we're going to take a
closer look at this now.
So with the assistance of chat GBT, I
generated eight CVS. So I'm just going
to show you where I've generated those
eight CVS. So if we go to
here, we can see uh in this Google Drive
folder, I've designated a particular
folder within Google Drive. So you if
you want to follow along with this
example, you you want to create a
designated folder where you'll put your
CVs for this workflow. And you can see
here I've got eight CVs that I've
created through chat GPT. Um the content
was created generated through chat GBT
and then I exported them to this PDF
format. Great. So let's create the
workflow. Okay. So I'm going to go to
NAN here and we've created our a
particular folder here called my
workflows. And I'm going to hit this
button here create workflow to create
our workflow example. And let's name
this workflow
interview
scheduleuler like that. Excellent. And
now we want to create our trigger node
within our workflow. So each workflow
has a trigger node and the rest of them
are going to be action nodes. So let's
create our trigger node. So let's click
this plus button here. And of course the
window shoots out from the right and we
can find the trigger node that we want.
And we want trigger manually.
So runs the workflow on clicking a
button
in NA10. Good for getting started
quickly. So we want to get started
quickly with this workflow. You could
for example have a node that actually
monitors the relevant G Google Drive
folder for changes. So if for example
three new CVs were put into that Google
Drive, this could trigger the process,
could trigger our workflow to process
the relevant new CVs. Then of course at
the end what you'd want to do is once
those CVs have been processed, you'd
want to move them into another folder.
And then any subsequent PDF files that
are put into the designated Google Drive
folder will kick off the workflow so
that those CVs that have recently put
into to that have recently been put into
the Google Drive folder are processed by
our workflow. So we're going to just for
testing purposes, we're going to use the
trigger manually node for our trigger
node here. Great. So when you click this
node, it will kick off the workflow.
Excellent. Okay. Okay, so the first
action node we want is a node that
returns all the PDF files. So it will
return all the PDF file names within our
designated Google Drive folder that will
be used to contain the relevant CVs or
resumes and are denoted by PDF files.
And we're going to search for Google
Drive.
And there it is, Google Drive. And let's
click on this option here. Okay. And we
want a specific option for uh Google
Drive. And we want
the search files and folders option
here. So let's click on this option
there. Great. Excellent. And you can see
that I've already got relevant
credentials set up to access Google
Drives. But we're just going to go
through the create new credential
process again. So I'm just going to
click create new credentials. So this
will give our workflow access to the
relevant Google Drive folder. And of
course we're going to use OOTH 2, the
OOTH2 standard to allow NA10 to have the
correct privileges to access the
relevant Google Drive folder. So we need
a client ID and a client secret. So we
are going to go to So let's go to Google
and we want console Google cloud.
So, we want to access
a specific URL and it is
console.cloud.google.com.
So, let's go there and make sure we're
logged on with our Google credentials.
[clears throat] Even though the name is
no longer really appropriate, n10 panic
app project. This is because we used
this project in the previous application
to do with a panic app, a security panic
app. But um we could rename this project
or create a new project. But just for
the sake of saving time, we'll stick
with this project. And the first thing
we want to do is to go here and go to
APIs and services library because we
want to find the relevant API. So it's
Google Drive API, right? Google Drive
API. So we search for Google Drive API
and we need to enable this particular
API. Google Drive API. Let's select this
result here and then click the enable
button like that.
Excellent. And then as per usual, we
want to go to credentials. And now we're
going to go through the process of
generating our client ID and our client
secret. So to do that we click create
credentials and then oorthth client ID.
Excellent. So application type is web
application.
Okay. And we'll leave that at web client
3. And then we need to this particular
URL. This is the oorthth redirect URL.
So click to copy. We need to add that to
this particular field. Authorize
redirect URIs. And let's paste that in
there.
and let's click create. And it's as
simple as that. We've got our client ID.
Let's copy the client ID over to NAD
here. And then of course, we need to
also copy the client secret. Let's copy
that and paste that in there.
Okay. Excellent. And let's save that.
Credential successfully created inside
your personal space. And that's what we
want. And then let's sign in with
Google. Now we need to provide consent.
So I'm just going to log in with my
Google credentials.
Continue.
And now we want to select all so that we
can use our Google Drive appropriately.
And we can just select all here and then
click continue.
Excellent. Connection successful. And
we're good to go here. Now we can start
using our Google Drive for our purposes
here. So what you want to do now is
create a Google Drive folder and paste
in all the PDFs that uh represent your
applicant CVs, your applicant CVs. You
can download those PDFs and you will
have access to this GitHub folder. So if
you navigate to this GitHub folder, you
can see the relevant CVs here that I've
created.
So Janet Winslow for example, you can
see here curriculum vay personal details
full name Janet Claire Winslow. We're
going to use an AI agent to extract
relevant details about a particular
applicant and that will get then sent as
an via email to the person managing the
interview process and then that person
based on these details sent to the
person can either approve or decline
this particular applicant and that is
the human in the loop. That is why we're
using a human in the loop because we
feel that this particular workflow
requires human discretion, but we're
also leveraging the power of an AI agent
to summarize the the relevant curriculum
vet or resumes if you like. You can see
we got personal summary, technical
skills, work experience, and it's quite
a long CV. So to speed up the process,
our AI agent will summarize the relevant
details so that at a glance, the person
managing the interview process can
glance at that summary on an email and
either just click a button, approve or
decline to indicate that the person
managing the interview process either
wants to see that applicant in the first
round interview or rather decline that
particular applicant for the senior C
position. So then whichever folder that
you've designated
the container for the relevant CVs here
and you can see there's eight of them.
The one we've just looked at is Janet
Winslow's CV here.
Um and what we need here is the ID of
that folder and you can see that in the
URL here. There's the ID of that folder.
So copy that to your clipboard here like
this. go back to N8 and then paste it
within the search query field. So we got
the search query field here. We want to
paste that in there. And we also want to
put that within single quotes. Okay.
Like that.
Okay. And then this requires a specific
type of query.
It actually requires an advanced search.
So this search method must be set to
advanced search. We've got the Google
Drive folders ID here.
And then we want to create a query. So
in parents, so this is just a specific
notation for our purposes here to query
that particular folder. So we've got the
relevant folders ID in parents and then
and and it's almost like a SQL query
really in its uh format and mime type
equals to then in quotations here we go
application
like that. Let's just make this a bit
larger. application slash
PDF. So, we're filtering out all the
PDFs within this folder. At the moment,
it's only got PDFs, but we still want to
be precise with our query here so that
if a text file ends up there or a folder
ends up in that particular folder that
it is filtered out. Okay. So, we only
want the PDFs queried from this folder.
Great. Okay. And I guess we could just
go return all here.
Okay,
we want to return all the CVs from that
particular folder. Great. So, let's
execute this and see if it returns those
PDF file names as output, which is what
I would expect. So, let's hit execute
step. Excellent. That's great. So, it's
returning the ID of the relevant file
followed by the name of the file. So,
you can see that the first
file is Janet Winslow CV.pdf. That's the
PDF that we actually looked at there.
So, it's returning the expected output.
Brenda Jones CV, Devin Ry CV, Jessica
Bailey CV, and we've got loads of
applicants for our senior C ro.
Brilliant. And what I'm going to do is
so that we don't have to run this step
continuously each time we test it, let's
just pin that data. Great. So, we've
pinned that data. Let's go back to
canvas.
So because I want to split out each
output item, i.e. each PDF file and
include a human in the loop pertaining
to each file, I'm going to include a
loop node. So a loop node, so think of
it as kind of like a for loop in
programming or a while loop. That's what
we're going to do. So we're going to
include this loop node so that we can
have a loop. Each iteration of the loop
represents the processing of a PDF file.
So, it's looping through all the PDF
files, downloading its content, and
summarizing that content, sending it to
the person who's managing the interview
process. The person at a glance looks at
that summarization of the PDF and either
approves the applicant or declines the
applicant. So, that's the human in the
loop idea, and we want to do that for
each CV. So, that's why we're going to
include this loop node so that we can
loop through each CV individually. You
can sort of get a sense that if we
didn't have that loop, it's going to try
to process all of these items in
parallel. And because we've got a human
in the loop uh in this particular
workflow, we don't want to do that. We
want to process each item individually
within a loop. So that is why we're
including this loop node here. So let's
look for loop here. Loop over item split
in batches. We want the size of each
batch to be one. one item.
Okay. And you can see it's created the
loop for us here. And we've got a
replace me node. And we'll replace that
in just a bit. In fact, I'm going to
just delete that. We don't need that.
Okay. I'm going to delete that. And
we're just going to eventually we're
going to loop that right round so that
we're processing each PDF file. But for
now, for testing purposes, while we're
building up our workflow, we'll just
remove those extra nodes that were added
by default when we added the loop over
items node here. So, we want to split
the output into a batch of one. We want
to traverse over each PDF file,
summarize the data in the CV, and send
it to a human in the loop as an email.
The human in the loop must then approve
the application or deny the applicant
before the workflow continues. So an
iteration per each PDF file will be
fired in the workflow. So in this case
that will be eight items, one per PDF
file. Right? So let's go back into this
node here. And if we execute the step,
you can see
that it is loop branch one item. It has
selected the top item here which is
Janet Winslow CV. PDF here. And that's
the top item in our list of PDF files.
So it's going to process each of these
PDF files one by one within a loop. So
each iteration denotes the processing of
a particular CV. Okay, great. So let's
go back to canvas and we want to now add
a node that will automatically download
the contents of the first PDF to be
processed.
So to do that, you can see we've got two
connectors here. Done. So this is when
all the iterations of the loop have been
carried out. We can add another node to
that. So you could add a say a Gmail
node that emails you once the all the
items have been processed. So you know
that the workflow is completed
processing all the items. But we want to
connect to this loop node because this
denotes that this is we want this node
to be run one
once per per each iteration of the loop.
Okay, so we want to add the Google Drive
download file node. So to do that, let's
click the plus here and let's go Google
Drive. Select Google Drive and then
download file like that.
Great. Okay, so we got the Google Drive
account 3 drive selected. I think we've
got the correct credentials here,
right? So let's go back here.
Let's go into the loop here and let's
execute step there.
Okay. And go loop branch one item. Click
that. And we've got that item available
here.
Okay. Let's go back to canvas. Let's go
to download file. And we've got our
input available to us here. And we want
to download the file by ID.
So you can see this is set to red
because it's empty. Let's set that to
expression. This file field must be set
to by ID. And then let's drag the ID
field value onto the file field here.
Excellent. Like that. And let's execute
the step here.
Okay. So the next step is we want to
extract from file. We want to extract
the relevant contents from this binary
file. So we need an extract from file
node connected here. Let's go there.
Okay. Sort out this workflow. Let's
click the plus button there. Plus icon
and let's search for extract
from file. And this is the node we want
here. And we want extract from PDF.
Great. Okay. Excellent. And now I think
all we need to do
is
execute the step and it will
extract the contents of this PDF and put
it into text format which is what we
want for our next step which will
summarize the text. We'll get an AI
agent to summarize the text before
sending that summarized information to
the person who's managing the interview
process. So let's hit the execute step
button and see what happens.
Brilliant. Look at that. So it's
actually read the contents of the PDF.
And this text field here contains the
extracted text from the PDF. And that's
what we want there. So we can now use
that as input for the AI agent that
we're about to create. And let's pin
that data to make life easy for us.
Great. And let's go back to canvas. So
now we are going to be creating our AI
agent.
Okay, so that's pretty exciting.
Okay, great. So let's hit the plus
button. Oops, not very tidy. Looks a bit
better. And let's hit the plus here. And
now we want an AI agent. So let's go AI
agent. Let's select this node here.
Okay,
great. and we want to firstly add a chat
model.
So, we're going to stick with the OpenAI
chat models. Let's go open AAI chat
model. And I like GPT4.1 Mini. So, let's
stick with that. We've got an OpenAI
account set up. If you don't remember
how to set up an account, please go back
to the relevant part of the video where
we set up an OpenAI account and create
the credentials to access it from NAT.
But I'm just going to stick with the one
that we've already set up here. And it's
which gives us access to the GPT 4.1
mini model here.
Great.
Okay.
So that's our model set up. Let's go
back to the AI agent there.
And you can see here this is red because
there's no JSON chat input
field available here. and we want to
